text,category,macro
"A degree $d$ genus $g$ cover of the complex projective line by a smooth curve
$C$ yields a vector bundle on the projective line by pushforward of the
structure sheaf. Which bundles are possible? Equivalently, which
$\mathbb{P}^{d-2}$-bundles over $\mathbb{P}^1$ contain such covers? (In the
language of many previous papers: what are the scrollar invariants of the
cover?)
  We give a complete answer in degree $4$, which exhibits the expected
pathologies. We describe a polytope (one per degree) which we propose gives the
complete answer for primitive covers, i.e. covers that don't factor through a
subcover. We show that all such bundles (for primitive covers) lie in this
polytope, and that a ``positive proportion'' of the polytope arises from smooth
covers. Moreover, we show the necessity of the primitivity assumption. Finally,
we show that the map from the Hurwitz space of smooth covers to the space of
bundles is not flat (for $d>3$ and $g \gg_d 0$).",math.AG math.NT,math
"The main aim of the paper is to introduce the concept of metric duality in
the category of topological Abelian groups that extends the classical notion of
duality for normed vector spaces and behaves quite nicely for LCA groups
(equipped with nice metrics). In particular, it is shown that each Polish LCA
group admits a reflexive proper metric and, more generally, all LCA groups
possess reflexive (proper) metric structures.",math.GR,math
"In this paper, we propose a fast and convergent algorithm to solve unassigned
distance geometry problems (uDGP). Technically, we construct a novel quadratic
measurement model by leveraging $\ell_0$-norm instead of $\ell_1$-norm in the
literature. To solve the nonconvex model, we establish its optimality
conditions and develop a fast iterative hard thresholding (IHT) algorithm.
Theoretically, we rigorously prove that the whole generated sequence converges
to the L-stationary point with the help of the Kurdyka-Lojasiewicz (KL)
property. Numerical studies on the turnpike and beltway problems validate its
superiority over existing $\ell_1$-norm-based method.",math.OC,math
"Let $R$ be a commutative noetherian ring and $I$ an ideal of $R$. Assume that
for all integers $i$ the local cohomology module $H_I^i(R)$ is $I$-cofinite.
Suppose that $R_\mathfrak{p}$ is a regular local ring for all prime ideals
$\mathfrak{p}$ that do not contain $I$. In this paper, we prove that if the
$I$-cofinite modules forms an abelian category, then for all finitely generated
$R$-modules $M$ and all integers $i$, the local cohomology module $H_I^i(M)$ is
$I$-cofinite.",math.AC,math
"In the present paper we introduce old and new results related to St\""ormer
theorem about Pell equations. Moreover we give four types of applications of
these results.",math.NT,math
"We show that the Chow group of 0-cycles on a singular projective scheme $X$
over a finite field describes the abelian extensions of its function field
which are unramified over the regular locus of $X$. As a consequence, we obtain
the Bloch-Quillen formula for the Chow group of 0-cycles on such schemes. We
deduce simple proofs of results of Kerz-Saito for a class of surfaces without
any assumption on ${\rm char}(k)$.",math.AG,math
"A model is proposed of an infinite population of entities immigrating to a
noncompact habitat, in which the newcomers are repelled by the already existing
population. The evolution of such a population is described at micro- and
mesoscopic levels. The microscopic states are probability measures on the
corresponding configuration space. States of populations without interactions
are Poisson measures, fully characterized by their densities. The evolution of
micro-states is Markovian and obtained from the Kolmogorov equation with the
use of correlation functions. The mesoscopic description is made by a kinetic
equation for the densities. We show that the micro-states are approximated by
the Poissonian states characterized by the densities obtained from the kinetic
equation. Both micro- and mesoscopic descriptions are performed and their
interrelations are analyzed, that includes also discussing the problem of the
appearance of a spatial diversity in such populations.",math.DS math-ph math.MP,math
"We show the existence of large $\mathcal C^1$ open sets of area preserving
endomorphisms of the two-torus which have no dominated splitting and are
non-uniformly hyperbolic, meaning that Lebesgue almost every point has a
positive and a negative Lyapunov exponent. The integrated Lyapunov exponents
vary continuously with the dynamics in the $\mathcal C^1$ topology and can be
taken as far away from zero as desired. Explicit real analytic examples are
obtained by deforming linear endomorphisms, including expanding ones. The
technique works in nearly every homotopy class and the examples are stably
ergodic (in fact Bernoulli), provided that the linear map has no eigenvalue of
modulus one.",math.DS,math
"We construct an algorithm for solving the following problem: given a number
field $K$, a positive integer $N$, and a positive real number $B$, determine
all points in $\mathbb P^N(K)$ having relative height at most $B$. A
theoretical analysis of the efficiency of the algorithm is provided, as well as
sample computations showing how the algorithm performs in practice. Two
variants of the method are described, and examples are given to compare their
running times. In the case $N=1$ we compare our method to an earlier algorithm
for enumerating elements of bounded height in number fields.",math.NT,math
"In this paper, we compare four measures of the empirical observability
gramian, including the determinant, the trace, the minimum eigenvalue, and the
condition number, which can be used to quantify the observability of system
states and to obtain the optimal PMU placement for power system dynamic state
estimation. An adaptive optimal PMU placement method is proposed by
automatically choosing proper measures as the objective function. It is shown
that when the number of PMUs is small and thus the observability is very weak,
the minimum eigenvalue and the condition number are better measures of the
observability and are preferred to be chosen as the objective function. The
effectiveness of the proposed method is validated by performing dynamic state
estimation on an Northeast Power Coordinating Council (NPCC) 48-machine 140-bus
system with the square-root unscented Kalman filter.",math.OC,math
"We consider various types of Hardy-Sobolev inequalities on a
Carnot-Carath\'eodory space $(\Om, d)$ associated to a system of smooth vector
fields $X=\{X_1, X_2,...,X_m\}$ on $\RR^n$ satisfying the H\""ormander's finite
rank condition $rank Lie[X_1,...,X_m] \equiv n$. One of our main concerns is
the trace inequality
  \int_{\Om}|\phi(x)|^{p}V(x)dx\leq C\int_{\Om}|X\phi|^{p}dx,\qquad \phi\in
C^{\infty}_{0}(\Om),
  where $V$ is a general weight, i.e., a nonnegative locally integrable
function on $\Om$, and $1<p<+\infty$. Under sharp geometric assumptions on the
domain $\Om\subset \Rn$ that can be measured equivalently in terms of
subelliptic capacities or Hausdorff contents, we establish various forms of
Hardy-Sobolev type inequalities.",math.AP,math
"Generalizing some results from R. Leung's thesis, we compute, in rational
cohomology, the Poincare dual of the degeneracy locus of the family of Dirac
operators parameterized by the moduli space of projectively anti-self-dual
$\SO(3)$ connections. This is the first step in a program to derive a relation
between the Donaldson and spin invariants.",math.DG math.GT,math
"The (co)completeness problem for the (projectively) stable module category of
an associative ring is studied. (Normal) monomorphisms and (normal)
epimorphisms in such a category are characterized. As an application, we give a
criterion for the stable category of a left hereditary ring to be abelian. By a
structure theorem of Colby-Rutter, this leads to an explicit description of all
such rings.",math.RA math.CT math.RT,math
"A group is said to be strongly amenable if each of its proximal topological
actions has a fixed point. We show that a finitely generated group is strongly
amenable if and only if it is virtually nilpotent. More generally, a countable
discrete group is strongly amenable if and only if none of its quotients have
the infinite conjugacy class property.",math.GR math.DS,math
"In this paper we construct (nonhomogeneous) quantum Markov chains associated
with open quantum random walks. The quantum Markov chain, like the classical
Markov chain, is a fundamental tool for the investigation of the basic
properties such as reducibility/irreducibility, recurrence/transience,
accessibility, ergodicity, etc, of the underlying dynamics. Here we focus on
the discussion of the reducibility and irreducibility of open quantum random
walks via the corresponding quantum Markov chains. Particularly we show that
the concept of reducibility/irreducibility of open quantum random walks in this
approach is equivalent to the one previously done by Carbone and Pautrat. We
provide with some examples. We will see also that the classical Markov chains
can be reconstructed as quantum Markov chains.",math-ph math.MP,math
